"4 calls with Customer Services - maybe 90 mins in total - to fix a router VOIP problem following an upgrade in our Fibre contract. 16 days with garbled incoming calls.The third Customer Services agent was the first to properly listen to my narrative, check what had been tried previously, seek more expert input, and do what she promised to do.Would Vodafone please consider a small gesture of compensation for the time, inconvenience, and inability to provide a proper landline service for 16 days?Edit 19 Jan:With reference to Vodafone's generic reply, the landline issue was resolved after 16 days. I can't pursue a rebate of charges, since I don't use fB, X or Instagram. What do you propose?",1
"I purchased an 8 day euroroaming bundle recently on a trip to Italy. Data and texts worked fine, but calls…..no. I could call the uk but could not call any Italian numbers without incurring extra charges. Calls from Italian numbers to my phone didn’t connect. This made life difficult with Italian friends and family and ordering pizza etc etc.",1
"Mobile broadband service (Gigacube). Well, the good thing is I now sometimes have Wi-Fi as being in the countryside makes it difficult to good Wi-Fi, hence the 3 stars. Overall, the signal is patchy. But, during one of the windy days a pylon that gave us signal got damage and our Wi-Fi stopped working. We were without Wi-Fi for 3 weeks! My partner works from home you can imagine the inconvenience this caused having to balance the 1 car between us to drive to and from a library or cafe every day to get Wi-Fi and just about be able to work and at the same time drive to my office as I work there 5 days a week. After 4 phone calls and hours on the phone, I got a refund for some of the days we had no Wi-Fi (10 out of the 21 days). This came to £16.67. What. A. Joke. So stingy it's unreal. To be clear, I pay £50 per month for my Gigacube contract. The people on the phone were nice don't get me wrong. But damn, their slimy policies and inability to fairly treat customers will kill this company. I'll be switching at the first opportunity.",1
"I generally don't have an issue with Vodafone..calls are generally answered quickly and efficiently with politeness..which is fine..HOWEVER...Call handler put me on hold but didn't turn his mic off..to quote what he said..""We have online another complaining White trash Mother Fu**er""...THAT call has been recorded....",1
I ordered a new phone and used the click and collect service... I had a email to say my phone would be ready for me to collect 4th January 2025 - however I had no notification that the phone I had ordered wasn't in stock in the store.. I've tried to find out how long it would be for you to have the phone delivered to the store and how long it would be until my order is ready to collect and haven't been successful... Could anyone help please??,1
"First two visits were generally very positive.  In general, I get good support and service when I go in with any issues.  Today's visit was, sadly, far from satisfactory.  The person I dealt with seemed very uneasy.  The system was down, so I couldn't process or confirm what I had found online.  My salesperson used his own phone and gave me a quote which was around £10 more than my cheapest online quote.  So I did the same process on my phone and came up with my original price.....This visit certainly didn't come up to the standard I'm used to from this store.  I know it can't be helped if the systems are down, but to get quotes that conflict by such a significant amount doesn't exactly encourage a spirit of optimism.....",1
"Vodafone UK's Eltham branch has some friendly and helpful staff, like Mike and Montana. They assist well with data transfers and explaining broadband options, ensuring I felt informed rather than confused. Demi also provided great advice and support for account setup and cancellations. Overall, while the staff is commendable for their service, there's room for improvement in overall experiences.",1
"After a disappointing installation and little help in setting up, via the App and instruction sheet, it's now performing well, with good, consistent speeds.If it carries on like this for a few weeks it'll be up to 4*",1
"Appalling customer service tools. Phone line cuts me off when trying to connect to an advisor; they did call back to be fair but they couldn't provide any help as it was an 'external' call.Online chat they don't answer or it automatically times you out; times out very quickly so you need to keep typing something very frequently (they actually advise you to do that - mad). Utterly useless.Finally got my issue (regarding PAC) thanks to a very helpful advisor called Christine, so that's one positive point to feedback.",1
"The telephone Internet get worse. I am at my home in York City centre and I have no Internet every afternoon and now on a Saturday Sunday very little in the morning  and evening always unstable,  the quality and reliability has drastically reduced in Poole  Dorset too.All the local shop can say is it when the network is very busy.  I have had a new sim card and my phone is a new samsung galaxy...I know many others are commenting too ...the service provided is not fit for purpose.I had no stable Internet until 21.00hrs on saturday all checks have been done just too busy on the network your shop tells me.",1
